reaction_id	flux
B_caecimuris_I48_xml_rxn00379_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00391_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00405_B_caecimuris_I48_xml_c0	0.5817913473156686
B_caecimuris_I48_xml_rxn00408_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00409_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00410_B_caecimuris_I48_xml_c0	0.04588699554004358
B_caecimuris_I48_xml_rxn00411_B_caecimuris_I48_xml_c0	-0.09852238238938399
B_caecimuris_I48_xml_rxn00412_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00414_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00416_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00420_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00423_B_caecimuris_I48_xml_c0	0.0023859907891172513
B_caecimuris_I48_xml_rxn00426_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00436_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00442_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00453_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00456_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00459_B_caecimuris_I48_xml_c0	10.592100308940585
B_caecimuris_I48_xml_rxn00460_B_caecimuris_I48_xml_c0	-0.10380926424269817
B_caecimuris_I48_xml_rxn00461_B_caecimuris_I48_xml_c0	0.004171127673848859
B_caecimuris_I48_xml_rxn00463_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00469_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00474_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00483_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00493_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00500_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00505_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00507_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00510_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00512_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00513_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00514_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00515_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00517_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00527_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00533_B_caecimuris_I48_xml_c0	0.4479143019157725
B_caecimuris_I48_xml_rxn00545_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00547_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00549_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00551_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00552_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00554_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00555_B_caecimuris_I48_xml_c0	0.16316026273496298
B_caecimuris_I48_xml_rxn00556_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00557_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00558_B_caecimuris_I48_xml_c0	0.6624955389928178
B_caecimuris_I48_xml_rxn00566_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00575_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00602_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00604_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00638_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00641_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00642_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00647_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00649_B_caecimuris_I48_xml_c0	0.0023859907891172513
B_caecimuris_I48_xml_rxn00650_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00654_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00669_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00670_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00672_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00674_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00675_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00678_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00684_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00686_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00690_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00691_B_caecimuris_I48_xml_c0	0.8147406625609
B_caecimuris_I48_xml_rxn00692_B_caecimuris_I48_xml_c0	-0.8245878975367079
B_caecimuris_I48_xml_rxn00693_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00701_B_caecimuris_I48_xml_c0	0.0
